Family,species,ID,longitude,latitude,Date,Author,Title,Identifier_ID
Curimatidae,Steindachneri guentheri,iDigBio_02331,-69.454167,-12.6125,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,URI:catalog:ROM:Ichthyology:83631
Curimatidae,Steindachneri guentheri,gbifID_1699613410,-73.845833,3.770833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699613410
Curimatidae,Steindachneri guentheri,Fishnet_00518,-77.779167,-1.570833,https://fishnet2.net/,FishNet 2,,
Curimatidae,Steindachneri guentheri,gbifID_2416574261,-72.68,4.93,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416574261
Curimatidae,Steindachneri guentheri,iDigBio_02702,-69.579167,-10.945833,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,urn:lod.ansp.org/catalog:ANSP:FISH:ANSP180802_A0BC4E7E-5318-4B16-BAA0-CB3B8237630C_2015-5-14
Curimatidae,Steindachneri guentheri,gbifID_1705734793,-68.354167,-9.5125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1705734793
Curimatidae,Steindachneri guentheri,gbifID_2416569526,-73.479167,3.879167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416569526
Curimatidae,Steindachneri guentheri,iDigBio_01614,-59.579904,7.465909,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,URI:catalog:ROM:Ichthyology:68014
Curimatidae,Steindachneri guentheri,gbifID_2416570648,-73.470833,3.879167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416570648
Curimatidae,Steindachneri guentheri,gbifID_2416573863,-72.970833,3.2375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416573863
Curimatidae,Steindachneri guentheri,gbifID_1889116630,-59.58375,7.332146,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1889116630
Curimatidae,Steindachneri guentheri,gbifID_1889116560,-59.436827,7.536746,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1889116560
Curimatidae,Steindachneri guentheri,gbifID_1705734599,-67.670833,-9.770833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1705734599
Curimatidae,Steindachneri guentheri,gbifID_1705734525,-67.8875,-9.9375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1705734525
Curimatidae,Steindachneri guentheri,Fishnet_05765,-59.329842,7.600572,https://fishnet2.net/,FishNet 2,,
Curimatidae,Steindachneri guentheri,red_00990,-68.24475,-9.611222,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,iDigBio_01269,-73.2625,-3.779167,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,http://biocoll.inhs.illinois.edu/fish/INHS40222
Curimatidae,Steindachneri guentheri,gbifID_3394044356,-72.604167,4.304167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394044356
Curimatidae,Steindachneri guentheri,red_08407,-62.4375,8.520833,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,Fishnet_10274,-72.854167,-3.454167,https://fishnet2.net/,FishNet 2,,
Curimatidae,Steindachneri guentheri,gbifID_2416572832,-72.91,3.13,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416572832
Curimatidae,Steindachneri guentheri,iDigBio_00926,-75.18,-9.38,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,aa971e7a-2133-46d4-b035-1ae4f78bafdb
Curimatidae,Steindachneri guentheri,gbifID_3426465124,-71.8625,-3.329167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3426465124
Curimatidae,Steindachneri guentheri,iDigBio_03606,-61.72,8.63,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,http://n2t.net/ark:/65665/3e7e0e64d-59b7-43f4-b018-577d037ffb2b
Curimatidae,Steindachneri guentheri,gbifID_3986886848,-76.38048,0.492168,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3986886848
Curimatidae,Steindachneri guentheri,gbifID_1571749420,-71.4875,5.9375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571749420
Curimatidae,Steindachneri guentheri,gbifID_1571749405,-71.495833,5.9375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571749405
Curimatidae,Steindachneri guentheri,gbifID_1571749383,-71.493056,5.909444,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571749383
Curimatidae,Steindachneri guentheri,gbifID_1571749380,-71.485,5.913333,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571749380
Curimatidae,Steindachneri guentheri,gbifID_2416567646,-73.520833,3.904167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416567646
Curimatidae,Steindachneri guentheri,gbifID_2612023307,-73.929167,-7.2125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2612023307
Curimatidae,Steindachneri guentheri,gbifID_3394053804,-70.1125,-3.9625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394053804
Curimatidae,Steindachneri guentheri,Vernet_03324,-76.003437,0.855488,http://www.vertnet.org/,VertNet,,http://portal.vertnet.org/o/fmnh/fishes?id=fb2cbb0b-03c3-4ea4-9cff-872c5646f793
Curimatidae,Steindachneri guentheri,iDigBio_01931,-78.354167,-5.1375,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,URI:catalog:ROM:Ichthyology:52214
Curimatidae,Steindachneri guentheri,gbifID_1699613925,-75.254167,1.379167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699613925
Curimatidae,Steindachneri guentheri,gbifID_1699430289,-75.340036,0.771789,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699430289
Curimatidae,Steindachneri guentheri,gbifID_1699613874,-75.576552,1.589984,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699613874
Curimatidae,Steindachneri guentheri,gbifID_2416570547,-73.520833,3.870833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416570547
Curimatidae,Steindachneri guentheri,red_07375,-73.4625,-4.995833,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,red_07378,-68.245556,-9.611389,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_2432800739,-59.745431,8.233047,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2432800739
Curimatidae,Steindachneri guentheri,red_07382,-68.4625,-10.7125,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_4015529519,-73.311222,3.862722,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:4015529519
Curimatidae,Steindachneri guentheri,gbifID_2416578423,-73.595833,3.404167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416578423
Curimatidae,Steindachneri guentheri,gbifID_1416664069,-55.9875,-2.8875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1416664069
Curimatidae,Steindachneri guentheri,iDigBio_04641,-76.602094,0.40313,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,7fb807e6-7922-4eaf-99b4-7ddfa454ac48
Curimatidae,Steindachneri guentheri,gbifID_1571739803,-71.6125,3.829167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571739803
Curimatidae,Steindachneri guentheri,gbifID_1571739707,-73.2625,4.820833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571739707
Curimatidae,Steindachneri guentheri,gbifID_1699613187,-73.704167,3.9125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699613187
Curimatidae,Steindachneri guentheri,gbifID_1699613180,-73.641758,3.929967,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699613180
Curimatidae,Curimata acutirostris,Paper_0001,-52.195833,-15.545833,https://doi.org/10.1002/ecy.3713,Tonella et al. 2022,NEOTROPICAL FRESHWATER FISHES: A dataset of occurrence and abundance of freshwater fishes in the Neotropics,
Curimatidae,Steindachneri guentheri,gbifID_1321916210,-62.445833,8.520833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1321916210
Curimatidae,Steindachneri guentheri,gbifID_2416569127,-73.495833,3.8375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416569127
Curimatidae,Steindachneri guentheri,red_04144,-65.170833,-16.8125,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_1705733334,-68.392222,-10.761389,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1705733334
Curimatidae,Steindachneri guentheri,gbifID_1699612774,-73.3625,3.8875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699612774
Curimatidae,Steindachneri guentheri,red_04157,-73.482597,-4.225321,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_2416580140,-73.729167,3.495833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416580140
Curimatidae,Steindachneri guentheri,gbifID_3003831508,-75.8375,1.3125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3003831508
Curimatidae,Steindachneri guentheri,gbifID_1889106401,-65.3625,-10.854167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1889106401
Curimatidae,Steindachneri guentheri,gbifID_2416579841,-73.470833,3.345833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416579841
Curimatidae,Steindachneri guentheri,gbifID_1571745206,-73.445833,4.745833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571745206
Curimatidae,Steindachneri guentheri,gbifID_666566243,-77.904167,-1.304167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:666566243
Curimatidae,Steindachneri guentheri,gbifID_1571743552,-71.645833,2.820833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571743552
Curimatidae,Steindachneri guentheri,gbifID_3394053944,-73.5375,3.870833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394053944
Curimatidae,Steindachneri guentheri,gbifID_3394047477,-73.745833,3.454167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394047477
Curimatidae,Steindachneri guentheri,gbifID_2416576168,-73.7375,2.354167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416576168
Curimatidae,Steindachneri guentheri,red_04198,-69.879167,-11.479167,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_3394050184,-73.970972,2.576944,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394050184
Curimatidae,Steindachneri guentheri,gbifID_473378606,-73.220833,4.195833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:473378606
Curimatidae,Steindachneri guentheri,gbifID_473370366,-76.104167,-5.8875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:473370366
Curimatidae,Steindachneri guentheri,gbifID_2416570906,-73.5,3.89,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416570906
Curimatidae,Steindachneri guentheri,gbifID_2416579175,-73.5875,4.1125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2416579175
Curimatidae,Steindachneri guentheri,red_06030,-67.816666,-9.883333,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,red_01779,-69.445833,-1.5875,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_1571740933,-70.554167,1.3625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1571740933
Curimatidae,Steindachneri guentheri,red_00937,-67.8125,-9.9875,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,red_07502,-59.323334,-14.801945,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_3394049655,-71.595833,6.2125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394049655
Curimatidae,Steindachneri guentheri,iDigBio_02574,-78.754167,-5.379167,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,URI:catalog:ROM:Ichthyology:58167
Curimatidae,Steindachneri guentheri,iDigBio_04156,-64.229167,8.125,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,http://n2t.net/ark:/65665/38695530a-714a-4cff-8988-6dd8790c716d
Curimatidae,Steindachneri guentheri,gbifID_3394049559,-73.6625,3.420833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394049559
Curimatidae,Steindachneri guentheri,gbifID_1699611068,-70.2625,-3.779167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699611068
Curimatidae,Steindachneri guentheri,gbifID_3416932732,-73.120833,4.670833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3416932732
Curimatidae,Steindachneri guentheri,gbifID_1416658712,-65.320833,-4.904167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1416658712
Curimatidae,Steindachneri guentheri,gbifID_3416932576,-73.6666,4.84814,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3416932576
Curimatidae,Steindachneri guentheri,gbifID_1211701669,-71.354167,-11.904167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1211701669
Curimatidae,Steindachneri guentheri,Vernet_04235,-72.802778,-7.613333,http://www.vertnet.org/,VertNet,,http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000013182
Curimatidae,Steindachneri guentheri,iDigBio_05149,-76.954167,0.4875,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,5680c0b9-1944-4954-babf-b8ff7051bfc9
Curimatidae,Steindachneri guentheri,gbifID_2350112423,-75.2375,0.570833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2350112423
Curimatidae,Steindachneri guentheri,gbifID_189401646,-59.846077,8.329904,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:189401646
Curimatidae,Steindachneri guentheri,gbifID_3785739339,-73.179167,3.679167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3785739339
Curimatidae,Steindachneri guentheri,Vernet_02077,-59.399133,7.092627,http://www.vertnet.org/,VertNet,,http://portal.vertnet.org/o/rom/fishes?id=uri-catalog-rom-ichthyology-66615
Curimatidae,Steindachneri guentheri,gbifID_2350111502,-71.415027,-2.864861,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2350111502
Curimatidae,Steindachneri guentheri,gbifID_1322872693,-61.294289,8.479619,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1322872693
Curimatidae,Steindachneri guentheri,gbifID_1699615833,-73.3875,3.870833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699615833
Curimatidae,Steindachneri guentheri,iDigBio_03655,-67.37502,-15.5578,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,http://biocoll.inhs.illinois.edu/fish/INHS163807
Curimatidae,Steindachneri guentheri,gbifID_3394053923,-73.622444,3.868722,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3394053923
Curimatidae,Steindachneri guentheri,gbifID_863142129,-59.640502,8.178965,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:863142129
Curimatidae,Steindachneri guentheri,gbifID_3005551576,-73.504167,4.1125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3005551576
Curimatidae,Steindachneri guentheri,gbifID_1699604676,-69.504167,-1.920833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1699604676
Curimatidae,Steindachneri guentheri,gbifID_3005551302,-73.2625,4.370833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3005551302
Curimatidae,Steindachneri guentheri,Vernet_01878,-76.98058,0.58729,http://www.vertnet.org/,VertNet,,http://portal.vertnet.org/o/ku/kui?id=dc1d3045-1ed3-11e3-bfac-90b11c41863e
Curimatidae,Steindachneri guentheri,gbifID_3867515077,-61.674364,-9.327211,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3867515077
Curimatidae,Steindachneri guentheri,red_06525,-68.604167,-10.970833,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,gbifID_3738020494,-73.579167,3.895833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:3738020494
Curimatidae,Steindachneri guentheri,Fishnet_08150,-67.374765,-15.55878,https://fishnet2.net/,FishNet 2,,
Curimatidae,Steindachneri guentheri,iDigBio_04986,-73.270833,-3.695833,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),,http://biocoll.inhs.illinois.edu/fish/INHS163796
Curimatidae,Steindachneri guentheri,red_07379,-67.8375,-10.295833,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,red_02765,-68.280472,-9.573167,https://specieslink.net/,speciesLink,,
Curimatidae,Steindachneri guentheri,Fishnet_09866,-66.170833,-11.104167,https://fishnet2.net/,FishNet 2,,
Curimatidae,Steindachneri guentheri,gbifID_1705746975,-67.620833,-10.304167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:1705746975
Curimatidae,Steindachneri guentheri,gbifID_2803881333,-73.429167,4.320833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2803881333
Curimatidae,Steindachneri guentheri,gbifID_2803880318,-72.964334,4.570623,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),,gbifID:2803880318
